id,value
Topic,
Topic.Topic0,
Topic.Topic0.build,0.0183962620437
Topic.Topic0.gym,0.0176228960165
Topic.Topic0.ani,0.0176225188872
Topic.Topic0.featur,0.0171727764461
Topic.Topic0.unit,0.0169033820823
Topic.Topic0.pool,0.0167944455927
Topic.Topic0.block,0.0158693866191
Topic.Topic0.bed,0.0137009745852
Topic.Topic0.queen,0.0134349214643
Topic.Topic0.water,0.0132718086458
Topic.Topic0.door,0.012851147183
Topic.Topic0.access,0.0127157469773
Topic.Topic0.don,0.0123703550064
Topic.Topic0.entir,0.0123702120679
Topic.Topic0.closet,0.0115866441068
Topic.Topic1,
Topic.Topic1.come,0.0184854225514
Topic.Topic1.rental,0.0178524662984
Topic.Topic1.walk,0.0176651369246
Topic.Topic1.place,0.0156508490053
Topic.Topic1.free,0.015437735566
Topic.Topic1.seattl,0.0143481414569
Topic.Topic1.furnish,0.0135819111212
Topic.Topic1.view,0.0134616064992
Topic.Topic1.puget,0.0131724210755
Topic.Topic1.park,0.0129125530794
Topic.Topic1.market,0.0127685882467
Topic.Topic1.bedroom,0.0127157123638
Topic.Topic1.floor,0.0126254375664
Topic.Topic1.sound,0.0112159548224
Topic.Topic1.squar,0.0110161369065
Topic.Topic2,
Topic.Topic2.amaz,0.0247876174755
Topic.Topic2.open,0.0230767937348
Topic.Topic2.stay,0.0199407626421
Topic.Topic2.seattl,0.0195118962374
Topic.Topic2.kitchen,0.0171508366025
Topic.Topic2.bedroom,0.0168464663717
Topic.Topic2.live,0.0164047077598
Topic.Topic2.everyth,0.0158738597608
Topic.Topic2.door,0.0149392294184
Topic.Topic2.floor,0.0146501947987
Topic.Topic2.olymp,0.0137881805875
Topic.Topic2.unit,0.0132693121358
Topic.Topic2.great,0.0126349679125
Topic.Topic2.space,0.0124810755341
Topic.Topic2.hardwood,0.0124451801718
Topic.Topic3,
Topic.Topic3.floor,0.022378622651
Topic.Topic3.privat,0.0217420993853
Topic.Topic3.bed,0.0177949983097
Topic.Topic3.room,0.0172362358538
Topic.Topic3.guest,0.0170544684373
Topic.Topic3.loft,0.0169051230605
Topic.Topic3.live,0.0145049140423
Topic.Topic3.enjoy,0.0145003106237
Topic.Topic3.bathroom,0.0143585188982
Topic.Topic3.couch,0.0142747356072
Topic.Topic3.bedroom,0.0137440960822
Topic.Topic3.bar,0.0135253790705
Topic.Topic3.kitchen,0.0134284943549
Topic.Topic3.offer,0.0132357709716
Topic.Topic3.dure,0.0130850823059
Topic.Topic4,
Topic.Topic4.hous,0.0237702043318
Topic.Topic4.minut,0.0211602456915
Topic.Topic4.great,0.0194856350193
Topic.Topic4.ll,0.0164295774786
Topic.Topic4.floor,0.0163635182367
Topic.Topic4.downtown,0.0157264094423
Topic.Topic4.want,0.0156884770628
Topic.Topic4.view,0.0152421710426
Topic.Topic4.room,0.0151764685819
Topic.Topic4.veri,0.0150578065466
Topic.Topic4.puget,0.0145669962928
Topic.Topic4.house,0.0137603335312
Topic.Topic4.space,0.0136414014841
Topic.Topic4.share,0.0135739673089
Topic.Topic4.mountains,0.0132842804263
Topic.Topic5,
Topic.Topic5.gas,0.025312218887
Topic.Topic5.vacat,0.024690193443
Topic.Topic5.new,0.0163250073153
Topic.Topic5.lake,0.0158023924389
Topic.Topic5.furnish,0.0157782420448
Topic.Topic5.area,0.0151996344417
Topic.Topic5.neighborhood,0.0146948279034
Topic.Topic5.room,0.0140615108741
Topic.Topic5.build,0.013766795978
Topic.Topic5.unit,0.0134435394049
Topic.Topic5.pool,0.0129812813473
Topic.Topic5.away,0.0128748171203
Topic.Topic5.plan,0.0127941954121
Topic.Topic5.citi,0.012718701144
Topic.Topic5.amaz,0.0124501109778
Topic.Topic6,
Topic.Topic6.enjoy,0.0270167630433
Topic.Topic6.minut,0.0181644382488
Topic.Topic6.space,0.0178240621436
Topic.Topic6.block,0.0169376484449
Topic.Topic6.park,0.0152967383392
Topic.Topic6.union,0.0151491218485
Topic.Topic6.apart,0.0146349359345
Topic.Topic6.lake,0.0140893651259
Topic.Topic6.free,0.013748094918
Topic.Topic6.relax,0.013549116874
Topic.Topic6.unit,0.0133636829271
Topic.Topic6.view,0.0132840366704
Topic.Topic6.building,0.013267137658
Topic.Topic6.needle,0.0132433559681
Topic.Topic6.queen,0.0129443415922
Topic.Topic7,
Topic.Topic7.new,0.0214433654293
Topic.Topic7.room,0.0205121041094
Topic.Topic7.bus,0.01691566001
Topic.Topic7.equip,0.0165625208251
Topic.Topic7.fulli,0.0154027687125
Topic.Topic7.home,0.0145552783883
Topic.Topic7.view,0.0139147660065
Topic.Topic7.rail,0.0138009726289
Topic.Topic7.pike,0.013609223005
Topic.Topic7.place,0.0133747819155
Topic.Topic7.water,0.0133350302293
Topic.Topic7.plenti,0.0129525004243
Topic.Topic7.downtown,0.0127956611286
Topic.Topic7.mani,0.0126039876202
Topic.Topic7.use,0.0125384596202
Topic.Topic8,
Topic.Topic8.hous,0.0250988066106
Topic.Topic8.house,0.0197009213587
Topic.Topic8.want,0.0197006221944
Topic.Topic8.minut,0.0182997826552
Topic.Topic8.open,0.0163244534577
Topic.Topic8.kitchen,0.0123744030971
Topic.Topic8.make,0.0122000019619
Topic.Topic8.door,0.0121998760533
Topic.Topic8.fold,0.012199766866
Topic.Topic8.tub,0.0118244756281
Topic.Topic8.quick,0.0118244205973
Topic.Topic8.heart,0.0118242853184
Topic.Topic8.equip,0.0114995890241
Topic.Topic8.love,0.0114993912169
Topic.Topic8.shops,0.0114992948249
Topic.Topic9,
Topic.Topic9.space,0.0200171242851
Topic.Topic9.view,0.0199231825217
Topic.Topic9.privat,0.0189164944376
Topic.Topic9.bed,0.0189085549043
Topic.Topic9.room,0.0181431446358
Topic.Topic9.bedroom,0.0166943679748
Topic.Topic9.bath,0.0148198245265
Topic.Topic9.larg,0.0138180580327
Topic.Topic9.apart,0.0132412860149
Topic.Topic9.dine,0.0129120097857
Topic.Topic9.master,0.0122134080419
Topic.Topic9.great,0.0117909657934
Topic.Topic9.sound,0.0117238908099
Topic.Topic9.comfort,0.0105413757917
Topic.Topic9.dryer,0.0103537713042
