id,value
Topic,
Topic.Topic0,
Topic.Topic0.hous,0.028310099822
Topic.Topic0.free,0.0183002096353
Topic.Topic0.fulli,0.0174707125729
Topic.Topic0.10,0.0168407385043
Topic.Topic0.internet,0.0149857843111
Topic.Topic0.great,0.0149829792732
Topic.Topic0.bed,0.0144548364557
Topic.Topic0.furnish,0.0142804028721
Topic.Topic0.tv,0.0126489060498
Topic.Topic0.clean,0.0121948117785
Topic.Topic0.main,0.0121918141575
Topic.Topic0.gas,0.0121917053413
Topic.Topic0.peopl,0.0121916992123
Topic.Topic0.craftsman,0.0119016901682
Topic.Topic0.sit,0.0119016896064
Topic.Topic1,
Topic.Topic1.great,0.0250615723458
Topic.Topic1.quiet,0.0181904032929
Topic.Topic1.street,0.0173787536137
Topic.Topic1.light,0.0141185715855
Topic.Topic1.place,0.0123867105616
Topic.Topic1.eat,0.0123866950982
Topic.Topic1.day,0.0123865982774
Topic.Topic1.dure,0.0123865785354
Topic.Topic1.residenti,0.0123864790821
Topic.Topic1.close,0.0123864387491
Topic.Topic1.wifi,0.0117993060664
Topic.Topic1.laundri,0.0117992504467
Topic.Topic1.minut,0.0117991623128
Topic.Topic1.clean,0.0117991158574
Topic.Topic1.hard,0.0117990049122
Topic.Topic2,
Topic.Topic2.high,0.0208663857259
Topic.Topic2.dryer,0.019792909232
Topic.Topic2.charm,0.0177861365898
Topic.Topic2.enjoy,0.0172252847444
Topic.Topic2.floor,0.0159157503361
Topic.Topic2.washer,0.0159153762513
Topic.Topic2.hous,0.0155208377482
Topic.Topic2.ceil,0.0140501068081
Topic.Topic2.ll,0.0136061748595
Topic.Topic2.patio,0.012816448067
Topic.Topic2.stock,0.0127318250345
Topic.Topic2.live,0.0127122556026
Topic.Topic2.ceilings,0.0125926036666
Topic.Topic2.internet,0.0125924151178
Topic.Topic2.lot,0.0123530939506
Topic.Topic3,
Topic.Topic3.quiet,0.0202935464958
Topic.Topic3.home,0.0170176442674
Topic.Topic3.game,0.0167856212096
Topic.Topic3.linens,0.0167856137835
Topic.Topic3.heart,0.0167851859561
Topic.Topic3.enjoy,0.0167435025648
Topic.Topic3.studio,0.0158823926089
Topic.Topic3.outdoor,0.0157742917347
Topic.Topic3.room,0.0142683321127
Topic.Topic3.comfort,0.0137448158433
Topic.Topic3.couch,0.0137445951354
Topic.Topic3.amen,0.0106777528506
Topic.Topic3.seattle,0.0106777306252
Topic.Topic3.accommod,0.0106775617879
Topic.Topic3.kitchen,0.0104388567493
Topic.Topic4,
Topic.Topic4.unit,0.0241690051221
Topic.Topic4.room,0.0209055267344
Topic.Topic4.sit,0.0194911263394
Topic.Topic4.floor,0.0191010728682
Topic.Topic4.person,0.0142290802793
Topic.Topic4.sleep,0.0142287472193
Topic.Topic4.fulli,0.0142111793568
Topic.Topic4.furnish,0.0135453104982
Topic.Topic4.heat,0.0134502116785
Topic.Topic4.use,0.0122754975792
Topic.Topic4.make,0.0118098228115
Topic.Topic4.comfort,0.0118096561269
Topic.Topic4.space,0.0110648918583
Topic.Topic4.upstair,0.0105267957422
Topic.Topic4.equip,0.0105266982347
Topic.Topic5,
Topic.Topic5.new,0.0364455743136
Topic.Topic5.big,0.029860462062
Topic.Topic5.apart,0.0272798936668
Topic.Topic5.windows,0.0246100186591
Topic.Topic5.outdoor,0.0217161524392
Topic.Topic5.space,0.020568080322
Topic.Topic5.charm,0.0192320848635
Topic.Topic5.kitchen,0.0185147219603
Topic.Topic5.home,0.0161033550798
Topic.Topic5.littl,0.0134907626665
Topic.Topic5.art,0.0132164057495
Topic.Topic5.sleep,0.0132163826811
Topic.Topic5.wall,0.0132162696375
Topic.Topic5.love,0.0124783923085
Topic.Topic5.seat,0.0124783092919
Topic.Topic6,
Topic.Topic6.condo,0.0187117093829
Topic.Topic6.old,0.0165947913065
Topic.Topic6.bedroom,0.0150713794557
Topic.Topic6.bathroom,0.0148993112547
Topic.Topic6.night,0.0148525478205
Topic.Topic6.built,0.0139721326209
Topic.Topic6.kitchen,0.0136800218874
Topic.Topic6.upstair,0.0133854507868
Topic.Topic6.apart,0.0130511380802
Topic.Topic6.area,0.0129638909817
Topic.Topic6.wifi,0.0125455132402
Topic.Topic6.live,0.0123578552122
Topic.Topic6.gas,0.0120408199496
Topic.Topic6.dine,0.0114310651413
Topic.Topic6.parking,0.0112792976106
Topic.Topic7,
Topic.Topic7.kitchen,0.00568288585137
Topic.Topic7.new,0.00568284267032
Topic.Topic7.apart,0.00568251708338
Topic.Topic7.windows,0.00568246308077
Topic.Topic7.big,0.00568244918105
Topic.Topic7.bathroom,0.0056823406579
Topic.Topic7.charm,0.00568231168524
Topic.Topic7.bed,0.00568225176467
Topic.Topic7.space,0.0056822388331
Topic.Topic7.home,0.00568220703535
Topic.Topic7.room,0.00568220566518
Topic.Topic7.wifi,0.00568219421831
Topic.Topic7.high,0.00568217738593
Topic.Topic7.bedroom,0.00568216456454
Topic.Topic7.hous,0.00568215030938
Topic.Topic8,
Topic.Topic8.block,0.0227623376862
Topic.Topic8.seattl,0.020958929558
Topic.Topic8.guests,0.0179741176646
Topic.Topic8.locat,0.0164190541995
Topic.Topic8.studio,0.0158365847371
Topic.Topic8.away,0.0148070007159
Topic.Topic8.provid,0.0136144992476
Topic.Topic8.minut,0.012784831734
Topic.Topic8.lot,0.0124870616679
Topic.Topic8.walk,0.0121072133703
Topic.Topic8.hill,0.0115342062876
Topic.Topic8.stock,0.0114322408016
Topic.Topic8.line,0.0112553041868
Topic.Topic8.bedroom,0.0108225382973
Topic.Topic8.use,0.0107327911547
Topic.Topic9,
Topic.Topic9.apart,0.0190664064967
Topic.Topic9.space,0.0180610804024
Topic.Topic9.tub,0.0158302501069
Topic.Topic9.littl,0.0156705660344
Topic.Topic9.shower,0.0155074446255
Topic.Topic9.minut,0.0154603796748
Topic.Topic9.room,0.0147150875552
Topic.Topic9.walk,0.0146465643194
Topic.Topic9.windows,0.0142277620907
Topic.Topic9.park,0.0141215930408
Topic.Topic9.chang,0.0136732517679
Topic.Topic9.door,0.0136731173167
Topic.Topic9.gem,0.0136726832866
Topic.Topic9.bedroom,0.0126854179869
Topic.Topic9.art,0.0119709263607
