id,value
Topic,
Topic.Topic0,
Topic.Topic0.apart,0.00786358100188
Topic.Topic0.mile,0.00697823885804
Topic.Topic0.want,0.00589504469682
Topic.Topic0.hot,0.0058950292229
Topic.Topic0.tub,0.00589499963625
Topic.Topic0.cozi,0.00530487306689
Topic.Topic0.bed,0.00530486488936
Topic.Topic0.locat,0.00488605214383
Topic.Topic0.seattle,0.00456123663374
Topic.Topic0.local,0.00456122729031
Topic.Topic0.just,0.00429587569771
Topic.Topic0.space,0.00429586723786
Topic.Topic0.enjoy,0.00407151242641
Topic.Topic0.park,0.00407148728548
Topic.Topic0.day,0.00392647532685
Topic.Topic1,
Topic.Topic1.lake,0.0104369143741
Topic.Topic1.green,0.00698658441819
Topic.Topic1.door,0.00576227072663
Topic.Topic1.fun,0.00576222112119
Topic.Topic1.play,0.00519307048306
Topic.Topic1.walk,0.00478926851037
Topic.Topic1.ride,0.00447600440671
Topic.Topic1.place,0.00422005960544
Topic.Topic1.enjoy,0.00400370592077
Topic.Topic1.medical,0.0038638464733
Topic.Topic1.ethnic,0.00386384369767
Topic.Topic1.cinemas,0.00386384364224
Topic.Topic1.budget,0.00386384352283
Topic.Topic1.bathhous,0.00386384234886
Topic.Topic1.restaur,0.00386384074666
Topic.Topic2,
Topic.Topic2.size,0.00907589764813
Topic.Topic2.children,0.00671538900678
Topic.Topic2.room,0.00600775704279
Topic.Topic2.queen,0.0060076531484
Topic.Topic2.bought,0.00435488910354
Topic.Topic2.hip,0.00435488760392
Topic.Topic2.proxim,0.00435488581876
Topic.Topic2.happen,0.00435488392967
Topic.Topic2.small,0.00435488298645
Topic.Topic2.modern,0.00435488075191
Topic.Topic2.3rd,0.00435488070739
Topic.Topic2.spaces,0.00435487942719
Topic.Topic2.brand,0.00435487867059
Topic.Topic2.dryer,0.00435487737904
Topic.Topic2.outdoor,0.00435487504382
Topic.Topic3,
Topic.Topic3.distance,0.0066478663553
Topic.Topic3.park,0.00572868063181
Topic.Topic3.hour,0.00543834469409
Topic.Topic3.minutes,0.00543831953245
Topic.Topic3.walk,0.00543831395287
Topic.Topic3.mountain,0.00543829857759
Topic.Topic3.privat,0.00504892367663
Topic.Topic3.northwest,0.00504891992841
Topic.Topic3.mix,0.00428788572654
Topic.Topic3.fully,0.00428786042383
Topic.Topic3.shops,0.00428785651281
Topic.Topic3.quirki,0.004287854472
Topic.Topic3.seattl,0.00422872134717
Topic.Topic3.restaurants,0.00393411029759
Topic.Topic3.woodland,0.00393409445204
Topic.Topic4,
Topic.Topic4.offer,0.00996045331218
Topic.Topic4.louisiana,0.00996038750591
Topic.Topic4.mani,0.006036803539
Topic.Topic4.fri,0.00603680172422
Topic.Topic4.order,0.00603679354251
Topic.Topic4.gourmet,0.00603677719955
Topic.Topic4.catfish,0.00603677037091
Topic.Topic4.hospit,0.00603676753236
Topic.Topic4.gumbo,0.00603676015771
Topic.Topic4.southern,0.00603675960436
Topic.Topic4.tourist,0.00603675921624
Topic.Topic4.meal,0.00603675136207
Topic.Topic4.warm,0.00603674678749
Topic.Topic4.bean,0.00603674437636
Topic.Topic4.familiar,0.00603674188251
Topic.Topic5,
Topic.Topic5.stay,0.0085040470016
Topic.Topic5.seattl,0.00584228312453
Topic.Topic5.nearbi,0.00583963587661
Topic.Topic5.best,0.00572494819084
Topic.Topic5.set,0.00572489987303
Topic.Topic5.visit,0.00572489492033
Topic.Topic5.equip,0.00572488160105
Topic.Topic5.netflix,0.00572487155896
Topic.Topic5.fremont,0.0057248679372
Topic.Topic5.troll,0.00572481063589
Topic.Topic5.works,0.00572480879047
Topic.Topic5.place,0.00542334699064
Topic.Topic5.everyth,0.00512992241479
Topic.Topic5.attractions,0.0051299002827
Topic.Topic5.gas,0.00512988767029
Topic.Topic6,
Topic.Topic6.price,0.008083992918
Topic.Topic6.guests,0.00808399132383
Topic.Topic6.befor,0.00604505735505
Topic.Topic6.calendar,0.00604503543128
Topic.Topic6.check,0.00604499978588
Topic.Topic6.famili,0.00400609638773
Topic.Topic6.like,0.00400609280394
Topic.Topic6.note,0.00400609276407
Topic.Topic6.rates,0.00400608742304
Topic.Topic6.correct,0.00400608686223
Topic.Topic6.students,0.00400608642311
Topic.Topic6.bit,0.00400608440502
Topic.Topic6.vari,0.00400608357864
Topic.Topic6.date,0.00400608354533
Topic.Topic6.peopl,0.00400608342854
Topic.Topic7,
Topic.Topic7.hour,0.00548517584591
Topic.Topic7.mountain,0.00548514530883
Topic.Topic7.minutes,0.00548509790083
Topic.Topic7.privat,0.00508908560147
Topic.Topic7.ride,0.00508907581668
Topic.Topic7.action,0.00431500986714
Topic.Topic7.urban,0.00431500351796
Topic.Topic7.wheel,0.00431499680453
Topic.Topic7.aquarium,0.00431499388667
Topic.Topic7.dazzl,0.00431499231106
Topic.Topic7.discov,0.00431499148463
Topic.Topic7.waterfront,0.0043149889304
Topic.Topic7.vistas,0.00431498608224
Topic.Topic7.beach,0.00431498046252
Topic.Topic7.facil,0.00431497982341
Topic.Topic8,
Topic.Topic8.ll,0.00976535234927
Topic.Topic8.jan,0.00781891183579
Topic.Topic8.includ,0.0058725734334
Topic.Topic8.level,0.00587255738471
Topic.Topic8.privaci,0.00587250942424
Topic.Topic8.new,0.00528902683575
Topic.Topic8.room,0.00528901271673
Topic.Topic8.bus,0.00455386237262
Topic.Topic8.away,0.00455382780785
Topic.Topic8.block,0.00455381052713
Topic.Topic8.downtown,0.00406955847574
Topic.Topic8.enjoy,0.0040695449174
Topic.Topic8.exclus,0.00392620849215
Topic.Topic8.groceri,0.00392620618407
Topic.Topic8.rest,0.00392620550932
Topic.Topic9,
Topic.Topic9.lake,0.00234749705649
Topic.Topic9.seattl,0.00234747756667
Topic.Topic9.louisiana,0.0023474761692
Topic.Topic9.offer,0.0023474647417
Topic.Topic9.attractions,0.00234746429056
Topic.Topic9.stay,0.00234746008636
Topic.Topic9.nearbi,0.00234745920463
Topic.Topic9.help,0.00234745834269
Topic.Topic9.green,0.00234745633206
Topic.Topic9.relax,0.00234745302802
Topic.Topic9.park,0.00234745298316
Topic.Topic9.cozi,0.00234745217276
Topic.Topic9.size,0.002347450611
Topic.Topic9.works,0.00234744759631
Topic.Topic9.enjoy,0.00234744617317
