id,value
Topic,
Topic.Topic0,
Topic.Topic0.second,0.0140689272315
Topic.Topic0.condo,0.0132830575913
Topic.Topic0.apart,0.0121218918882
Topic.Topic0.live,0.0118064477547
Topic.Topic0.room,0.0109230058209
Topic.Topic0.luxuri,0.0108838869227
Topic.Topic0.bedroom,0.0106807446952
Topic.Topic0.space,0.0105318530277
Topic.Topic0.free,0.0104417149954
Topic.Topic0.level,0.0102024580869
Topic.Topic0.style,0.0100136113979
Topic.Topic0.floor,0.00997789103656
Topic.Topic0.screen,0.00969626456833
Topic.Topic0.flat,0.00969622170754
Topic.Topic0.complet,0.0095430190483
Topic.Topic1,
Topic.Topic1.apart,0.0298607119525
Topic.Topic1.new,0.0201220554475
Topic.Topic1.luxuri,0.0194915926704
Topic.Topic1.king,0.0181084317649
Topic.Topic1.modern,0.0170087503581
Topic.Topic1.bed,0.0162127245495
Topic.Topic1.upgrad,0.015195569664
Topic.Topic1.comfort,0.0151044383912
Topic.Topic1.better,0.0145844619979
Topic.Topic1.hotels,0.0145842811602
Topic.Topic1.mattress,0.0140379364146
Topic.Topic1.twin,0.0136888757067
Topic.Topic1.complet,0.0136877267766
Topic.Topic1.high,0.0135881803054
Topic.Topic1.bedroom,0.0135559361134
Topic.Topic2,
Topic.Topic2.street,0.0191522477988
Topic.Topic2.live,0.0187662801343
Topic.Topic2.hous,0.0176121244716
Topic.Topic2.unit,0.0174147019656
Topic.Topic2.room,0.0170001111219
Topic.Topic2.veri,0.014317964751
Topic.Topic2.featur,0.0140203065188
Topic.Topic2.offer,0.0133818273184
Topic.Topic2.plush,0.0133815303713
Topic.Topic2.queen,0.0130131864278
Topic.Topic2.tv,0.0124612793545
Topic.Topic2.apart,0.0118747799769
Topic.Topic2.park,0.0115993430988
Topic.Topic2.equip,0.0113167123348
Topic.Topic2.size,0.0106618906362
Topic.Topic3,
Topic.Topic3.condo,0.0231733953602
Topic.Topic3.room,0.0208455266786
Topic.Topic3.floor,0.0181072403487
Topic.Topic3.access,0.0135897639624
Topic.Topic3.upstair,0.0135354666153
Topic.Topic3.luxuri,0.0132899023473
Topic.Topic3.profession,0.0121787138847
Topic.Topic3.bright,0.0121786436365
Topic.Topic3.updat,0.0116133163877
Topic.Topic3.size,0.0115587423508
Topic.Topic3.live,0.011344325082
Topic.Topic3.building,0.0111852011654
Topic.Topic3.bedroom,0.0109950085506
Topic.Topic3.enjoy,0.0107498756857
Topic.Topic3.place,0.0100703427987
Topic.Topic4,
Topic.Topic4.apart,0.0207955939138
Topic.Topic4.area,0.017370934518
Topic.Topic4.unit,0.0164352115588
Topic.Topic4.seattl,0.0143532650641
Topic.Topic4.brand,0.014127031986
Topic.Topic4.need,0.0139494694606
Topic.Topic4.just,0.0133372391059
Topic.Topic4.downtown,0.0127663879769
Topic.Topic4.size,0.0124007516371
Topic.Topic4.ani,0.0119073215951
Topic.Topic4.live,0.0117172816102
Topic.Topic4.modern,0.0113480433657
Topic.Topic4.new,0.0109043255582
Topic.Topic4.kitchen,0.0107217170708
Topic.Topic4.everyth,0.0106656419665
Topic.Topic5,
Topic.Topic5.apart,0.0242560004563
Topic.Topic5.siz,0.0135323982667
Topic.Topic5.win,0.0122525092486
Topic.Topic5.award,0.0122525083091
Topic.Topic5.tv,0.0122524338371
Topic.Topic5.new,0.0116717470786
Topic.Topic5.brand,0.0114371723444
Topic.Topic5.locat,0.0111559197929
Topic.Topic5.home,0.0107965604285
Topic.Topic5.spacious,0.0106424533449
Topic.Topic5.block,0.010461565843
Topic.Topic5.kitchen,0.010038095197
Topic.Topic5.includ,0.00995986337397
Topic.Topic5.walk,0.00958503978271
Topic.Topic5.wifi,0.0093411023968
Topic.Topic6,
Topic.Topic6.place,0.0157457420598
Topic.Topic6.explor,0.014074383774
Topic.Topic6.apart,0.0136693282164
Topic.Topic6.home,0.0134841601384
Topic.Topic6.enjoy,0.0128255456091
Topic.Topic6.seattl,0.0127185392693
Topic.Topic6.love,0.0126636102193
Topic.Topic6.space,0.0115184379361
Topic.Topic6.condo,0.0115072903093
Topic.Topic6.comfort,0.0113660909237
Topic.Topic6.group,0.0110513802236
Topic.Topic6.walk,0.0106969500825
Topic.Topic6.offer,0.0105328960203
Topic.Topic6.room,0.0103896962555
Topic.Topic6.larg,0.0103576870805
Topic.Topic7,
Topic.Topic7.stay,0.0170064674583
Topic.Topic7.room,0.0159161172159
Topic.Topic7.build,0.0147584813701
Topic.Topic7.queen,0.0142415519913
Topic.Topic7.condo,0.0135218475397
Topic.Topic7.live,0.0132816378565
Topic.Topic7.home,0.0125623609037
Topic.Topic7.access,0.0123068107404
Topic.Topic7.siz,0.0113223036347
Topic.Topic7.fulli,0.0112870182354
Topic.Topic7.enjoy,0.0111338354497
Topic.Topic7.kitchen,0.0107940255322
Topic.Topic7.space,0.0106298690042
Topic.Topic7.need,0.0100864621276
Topic.Topic7.walk,0.00999844040992
Topic.Topic8,
Topic.Topic8.location,0.0186426476726
Topic.Topic8.properti,0.0171977839356
Topic.Topic8.space,0.0157963530776
Topic.Topic8.bath,0.0127097235006
Topic.Topic8.apart,0.0118640111359
Topic.Topic8.fulli,0.011378448412
Topic.Topic8.bedroom,0.0112638932323
Topic.Topic8.refriger,0.0105975674154
Topic.Topic8.featur,0.0105975554274
Topic.Topic8.dishwasher,0.0105974923829
Topic.Topic8.tub,0.0105974637037
Topic.Topic8.convert,0.0105974384454
Topic.Topic8.daylight,0.0105974190251
Topic.Topic8.seattl,0.0103601324401
Topic.Topic8.open,0.0102000977702
Topic.Topic9,
Topic.Topic9.unit,0.0192813522853
Topic.Topic9.pleas,0.0147301935109
Topic.Topic9.park,0.0134997763654
Topic.Topic9.condo,0.0133545306706
Topic.Topic9.fulli,0.0122759896391
Topic.Topic9.modern,0.0118211102062
Topic.Topic9.furnish,0.0117267370104
Topic.Topic9.bed,0.0114744355041
Topic.Topic9.includ,0.0113562266697
Topic.Topic9.space,0.0112989076863
Topic.Topic9.comfort,0.0105264814521
Topic.Topic9.new,0.0105123728411
Topic.Topic9.featur,0.0102736247873
Topic.Topic9.beauti,0.0102412756736
Topic.Topic9.offer,0.00979161556377
