id,value
Topic,
Topic.Topic0,
Topic.Topic0.close,0.0191729856435
Topic.Topic0.apart,0.0174231699985
Topic.Topic0.minut,0.0149568931096
Topic.Topic0.seattl,0.0140190889923
Topic.Topic0.fremont,0.0119153819432
Topic.Topic0.fulli,0.0119153583215
Topic.Topic0.love,0.0119153536243
Topic.Topic0.great,0.011915341747
Topic.Topic0.hour,0.0119153209309
Topic.Topic0.furnish,0.0119153203421
Topic.Topic0.charm,0.0119153148471
Topic.Topic0.outdoor,0.011915307861
Topic.Topic0.servic,0.0119152951371
Topic.Topic0.ride,0.011915288754
Topic.Topic0.base,0.0119152883978
Topic.Topic1,
Topic.Topic1.ll,0.0288050612801
Topic.Topic1.level,0.0184588256778
Topic.Topic1.new,0.0155406431314
Topic.Topic1.includ,0.0155405653874
Topic.Topic1.block,0.0136185913827
Topic.Topic1.away,0.0136183949546
Topic.Topic1.room,0.0136181895739
Topic.Topic1.car,0.0116424766033
Topic.Topic1.10,0.0116423922718
Topic.Topic1.city,0.0116423907544
Topic.Topic1.bright,0.0116423872618
Topic.Topic1.travel,0.0116423285512
Topic.Topic1.fabul,0.011642310909
Topic.Topic1.connect,0.011642288032
Topic.Topic1.groceri,0.0116422609679
Topic.Topic2,
Topic.Topic2.block,0.0252767830673
Topic.Topic2.room,0.0219810584932
Topic.Topic2.neighborhood,0.0190877233142
Topic.Topic2.near,0.017330374917
Topic.Topic2.line,0.0156950026709
Topic.Topic2.home,0.0154212082289
Topic.Topic2.garden,0.0144267091911
Topic.Topic2.seattle,0.0125140906065
Topic.Topic2.seattl,0.012514068746
Topic.Topic2.half,0.0111055512583
Topic.Topic2.fremont,0.0111053283336
Topic.Topic2.twin,0.0111052647858
Topic.Topic2.neighborhoods,0.0111052572268
Topic.Topic2.coupl,0.0111052534276
Topic.Topic2.local,0.0111052494661
Topic.Topic3,
Topic.Topic3.bathroom,0.0196420975173
Topic.Topic3.siz,0.0189543053084
Topic.Topic3.guest,0.0158820412918
Topic.Topic3.suit,0.014170019215
Topic.Topic3.heat,0.0141700044814
Topic.Topic3.master,0.0141700012741
Topic.Topic3.shower,0.0141699278881
Topic.Topic3.bedroom,0.013858181121
Topic.Topic3.tub,0.0130164359492
Topic.Topic3.remodel,0.0130164244677
Topic.Topic3.bed,0.0123466099907
Topic.Topic3.new,0.0121216910589
Topic.Topic3.newli,0.0121216255768
Topic.Topic3.floor,0.0113906816398
Topic.Topic3.queen,0.0107725297921
Topic.Topic4,
Topic.Topic4.ballard,0.0204990037531
Topic.Topic4.citi,0.0174768468943
Topic.Topic4.room,0.0163281502183
Topic.Topic4.walk,0.0144549435984
Topic.Topic4.provided,0.0137500151751
Topic.Topic4.someon,0.013749991925
Topic.Topic4.twin,0.0137499743956
Topic.Topic4.beauti,0.0137499655623
Topic.Topic4.apartment,0.0137499455797
Topic.Topic4.great,0.0137499369308
Topic.Topic4.welcom,0.0137499303655
Topic.Topic4.larg,0.0137499234556
Topic.Topic4.dryer,0.0137499149393
Topic.Topic4.right,0.0137499042109
Topic.Topic4.rain,0.0137498886113
Topic.Topic5,
Topic.Topic5.room,0.00662284135608
Topic.Topic5.minut,0.00662283199327
Topic.Topic5.walk,0.00662278447841
Topic.Topic5.ll,0.00662278224281
Topic.Topic5.neighborhood,0.00662277485005
Topic.Topic5.home,0.00662272697216
Topic.Topic5.stores,0.00662270726349
Topic.Topic5.block,0.00662266113534
Topic.Topic5.ballard,0.00662265809651
Topic.Topic5.citi,0.00662265774945
Topic.Topic5.half,0.00662264857385
Topic.Topic5.servic,0.00662264040979
Topic.Topic5.restaur,0.0066226402778
Topic.Topic5.distanc,0.00662262725402
Topic.Topic5.seattl,0.00662262560938
Topic.Topic6,
Topic.Topic6.neighborhood,0.00662278849339
Topic.Topic6.walk,0.00662278693348
Topic.Topic6.ll,0.00662276390982
Topic.Topic6.room,0.00662276118146
Topic.Topic6.minut,0.0066227085925
Topic.Topic6.block,0.00662270602615
Topic.Topic6.guest,0.00662270208256
Topic.Topic6.citi,0.00662269143466
Topic.Topic6.stores,0.00662265916102
Topic.Topic6.seattle,0.00662265610259
Topic.Topic6.ballard,0.00662265192071
Topic.Topic6.seattl,0.0066226497227
Topic.Topic6.bed,0.00662264852141
Topic.Topic6.restaur,0.00662264285266
Topic.Topic6.privat,0.00662263032603
Topic.Topic7,
Topic.Topic7.room,0.00662293917228
Topic.Topic7.walk,0.00662282249688
Topic.Topic7.ll,0.00662277789486
Topic.Topic7.neighborhood,0.00662274405409
Topic.Topic7.apart,0.00662271593967
Topic.Topic7.minut,0.00662271351255
Topic.Topic7.block,0.00662270848441
Topic.Topic7.stores,0.00662270432099
Topic.Topic7.half,0.00662267947104
Topic.Topic7.distanc,0.00662267908685
Topic.Topic7.guest,0.00662267357746
Topic.Topic7.new,0.00662265860004
Topic.Topic7.just,0.00662264012791
Topic.Topic7.floor,0.00662263523464
Topic.Topic7.restaur,0.00662262741379
Topic.Topic8,
Topic.Topic8.apart,0.01721424214
Topic.Topic8.stay,0.0144856061086
Topic.Topic8.live,0.0144853179634
Topic.Topic8.ballard,0.0137322859514
Topic.Topic8.ll,0.0137321371703
Topic.Topic8.shop,0.0120624576514
Topic.Topic8.room,0.0119857048745
Topic.Topic8.bathroom,0.011662174245
Topic.Topic8.park,0.0115326830866
Topic.Topic8.walk,0.0114056336334
Topic.Topic8.guest,0.0112031528428
Topic.Topic8.modern,0.0110354375099
Topic.Topic8.make,0.010961195702
Topic.Topic8.quiet,0.0107568822436
Topic.Topic8.special,0.0105260245567
Topic.Topic9,
Topic.Topic9.minut,0.0205455250566
Topic.Topic9.distanc,0.0194863995054
Topic.Topic9.restaur,0.0194862176786
Topic.Topic9.stores,0.0178391060134
Topic.Topic9.walk,0.0167126286947
Topic.Topic9.green,0.0164939156274
Topic.Topic9.groceri,0.0158996542925
Topic.Topic9.separ,0.0158995557609
Topic.Topic9.10,0.0156586163964
Topic.Topic9.servic,0.015658539318
Topic.Topic9.hour,0.0156585389337
Topic.Topic9.everi,0.0156585149879
Topic.Topic9.car,0.015658381349
Topic.Topic9.half,0.0156580903913
Topic.Topic9.need,0.0144646137501
