memory_foam_topper,0.8941561744
lamp_full_sized_bed_refrigerator_microwave,0.8937711646
bedroom_suite,0.8929191501
lcd_tv,0.8915618395
coffee_shops,0.8911731868
recently_renovated,0.8902373011
exciting_family_activities,0.8900685633
fresh_towels,0.8900402152
night_stand,0.8900133543
sitting_area,0.8900103961
portage_bay,0.8897690404
separate_entrance,0.8893285882
bus_line,0.8886176373
high_end,0.8884807567
high_speed_internet,0.8871814585
iron_ironing_board,0.8860441472
master_bedroom,0.8853783049
flat_screen,0.8846019206
craftsman_home,0.8843502283
bus_route,0.8829083481
light_rail_station,0.8812417043
electric_kettle,0.8795039064
water_heater,0.8791997459
ceiling_fan,0.8774853897
private_entrance,0.8740670512
quiet_neighborhood,0.8738280998
fine_dining,0.8715618395
fresh_eggs,0.8709318450
completely_remodeled,0.8663750101
lincoln_park,0.8646908854
madison_valley,0.8642793128
business_level_wifi,0.8641761302
double_bed,0.8639474122
high_efficiency,0.8638205941
free_wifi,0.8632165574
fitness_center,0.8625011083
west_facing,0.8618555095
short_bus_ride,0.8604599946
amazing_harbor_steps_property_located,0.8570887196
mini_fridge,0.8565249975
bamboo_floors,0.8555677712
residential_street,0.8550950090
gum_wall,0.8538954308
sitting_room,0.8535432859
murphy_bed,0.8514237315
great_location,0.8511482579
recently_remodeled,0.8503029505
harbor_steps,0.8490420753
beautifully_designed,0.8477359343
electric_range,0.8466924561
large_living_room,0.8456655680
closet_space,0.8453648231
key_attractions_and_fun_things,0.8437711646
famous_pike_place_market,0.8437711646
bus_ride,0.8432165574
stainless_steel_appliances,0.8431249975
large_windows,0.8411482579
leather_couch,0.8410800867
sofa_bed,0.8407652936
fully_equipped_kitchen,0.8393287192
small_fan,0.8381385769
twin_bed,0.8363045551
desk_chair,0.8351812049
seattle_skyline,0.8349779072
air_conditioned,0.8346908854
soaking_tub,0.8336647008
private_patio,0.8327846215
basement_suitable_for_bike_luggage_storage,0.8326600535
additional_fee,0.8326053178
seattle_aquarium,0.8302339902
memory_foam_mattress,0.8275116217
comfortably_fit,0.8274311243
lovely_brick_building,0.8266135342
territorial_view,0.8261914300
flat_panel,0.8259408854
comfortably_fits,0.8251729120
living_room_area,0.8245027773
feel_free,0.8242600356
main_floor,0.8225534495
high_rise,0.8222866111
large_closet,0.8211482579
pet_free,0.8206327222
cooking_utensils,0.8184785249
kid_friendly,0.8182409405
stocked_kitchen,0.8170300702
belltown_neighborhood,0.8162844425
living_area,0.8162342377
garbage_disposal,0.8157919959
morning_coffee,0.8157480038
leaded_glass,0.8149172557
flat_screen_tv_with_powerful_antenna,0.8137711646
subway_tile,0.8135869005
washington_state,0.8131905629
fenced_yard,0.8129182946
night_life,0.8127966034
longer_term,0.8118685629
garage_parking,0.8109991297
older_building,0.8085053029
cozy_living_room,0.8084275629
fully_stocked_kitchen,0.8078042638
granite_counters,0.8070562623
cab_ride,0.8046074827
stainless_appliances,0.8038713186
hacker_house,0.8037711646
apartment_features,0.8012827865
natural_light,0.8009238549
powder_room,0.8003888289
south_facing,0.7997697661
vaulted_ceilings,0.7991017169
roof_deck,0.7988083332
stunning_views,0.7985053029
free_street_parking,0.7971493827
private_deck,0.7931274246
sea_tac_airport_by_car,0.7926791732
cotton_sheets,0.7922891914
gourmet_kitchen,0.7910799796
queen_sized_sofa_sleeper,0.7906042244
main_living_area,0.7898521398
indoor_pool,0.7870562623
ample_street_parking,0.7862151147
keurig_coffee_maker,0.7852994738
dining_room_table,0.7843596619
dining_room,0.7828875757
street_parking,0.7825534495
queen_sized_bed,0.7775642689
easy_access,0.7765296135
fruit_trees,0.7764389763
king_sized_bed,0.7751331952
inflatable_mattress,0.7736207740
business_travelers,0.7689822143
bus_routes,0.7678895928
originally_built,0.7670207740
single_family_home,0.7662151147
convection_oven,0.7657445370
amazon_slu,0.7646794411
portable_air,0.7636207740
carriage_house,0.7635316595
refrigerator_freezer,0.7616852170
king_size_bed,0.7603585461
vibrant_nightlife,0.7593894541
completely_renovated,0.7587240032
plasma_tv,0.7572713186
hardwood_flooring,0.7572713186
farmers_markets,0.7559838428
world_class,0.7504010564
counter_tops,0.7474962032
jetted_tub,0.7461252516
perfect_location,0.7449865920
extra_blankets,0.7441208332
inch_flat_screen,0.7414377869
super_comfortable,0.7410799796
built_ins,0.7383641973
portable_crib,0.7374757894
fully_occupied,0.7369682883
open_living_room,0.7364819439
pacific_northwest,0.7347207410
listing_offers_a_unique_airbnb_experience,0.7337711646
burke_gilman,0.7330813460
rec_room,0.7321978811
tea_kettle,0.7321161956
heart_of_downtown_seattle,0.7313728899
fridge_freezer,0.7269977170
writing_desk,0.7266259147
min_in_rush_hour,0.7238652270
qfc_supermarket_two_blocks,0.7230033371
common_areas,0.7216852170
north_end,0.7175696145
tourist_attractions,0.7158304602
comfortable_queen_size_bed,0.7157144179
completely_private,0.7113830099
picnic_table,0.7089332740
local_telephone,0.7078759147
queen_bed,0.7071376637
single_person,0.7065261362
single_bed,0.7014396902
beautifully_decorated,0.7013307394
hot_spots,0.6928653378
king_size,0.6901313131
hardwood_floor,0.6874359459
high_chair,0.6840711388
medical_facilities,0.6813432233
extra_linens,0.6809486336
summer_months,0.6804352170
seattle_oasis,0.6790825474
queen_sized_sleeper_sofa,0.6781887422
living_dining_room,0.6761364810
outdoor_seating,0.6692821250
private_entry,0.6630587114
additional_guests,0.6621234578
queen_size_beds,0.6619750566
city_skyline,0.6607825579
small_children,0.6599051553
queen_sized_beds,0.6581366946
foot_ceilings,0.6558222566
european_style,0.6549191015
